_step,train_accuracy,train_ADD,train_loss,train_mAP,_runtime,current_lr,train_loss_affinities,train_loss_belief,epoch,_timestamp,val_mAP,val_accuracy,val_ADD,val_loss
40,0.3040509259259259,41.81199545385481,0.0017885406625282485,0.7294008074642707,2033.477628571,4.8800884649231264e-05,0.0019328672417032067,0.0005480713583892793,21.0,1744857645.188491,,,,
41,,,,,2037.999995536,,,,,1744857649.753842,0.8182813611956534,0.45992562458908626,47.35846485104341,0.0042039055126504256
42,0.31843532986111117,41.60151284550135,0.001754351116687758,0.758841971882226,2132.209772653,4.867909129127486e-05,0.0018953624901769217,0.0005377799141569994,22.0,1744857743.9236357,,,,
43,,,,,2137.308323126,,,,,1744857749.0622833,0.8242289975249959,0.46132273175542404,47.439875737079625,0.004136879928410053
44,0.3187644675925926,41.37572939339402,0.0016783004168246407,0.801751346676032,2231.622003254,4.8551578839378525e-05,0.0018172501513618045,0.0005131168909429107,23.0,1744857843.3758612,,,,
45,,,,,2236.441204578,,,,,1744857848.1951737,0.8561466701948591,0.4685034516765286,47.347252184642656,0.004059699990858252
46,0.33187210648148147,41.290136803185966,0.0016080328579846537,0.820031987277229,2330.509649632,4.8418378755331755e-05,0.0017444567412894685,0.0004905363259240403,24.0,1744857942.2234833,,,,
47,,,,,2335.254010952,,,,,1744857947.0079682,0.9028310098831462,0.49773997370151224,47.46217602834634,0.0038298534121937477
48,0.33390842013888894,41.268356049140394,0.0015435430155775975,0.8610613924252923,2428.14267689,4.827952390426216e-05,0.0016889471851754933,0.00046604628278146265,25.0,1744858039.8966193,,,,
49,,,,,2432.488724211,,,,,1744858044.242641,0.8608853508319043,0.46680843195266275,47.32137548086987,0.004060403730433721
50,0.3374421296296296,41.10638420806256,0.0015499901332077571,0.8551875082969037,2525.00974479,4.8135048546526525e-05,0.0016888394580746534,0.0004703802702351823,26.0,1744858136.7237701,,,,
51,,,,,2529.326844601,,,,,1744858141.0807607,0.9355085362602247,0.5256615713346483,47.35374603334601,0.003679255131058968
52,0.3535011574074074,40.85956900280299,0.001423096175858518,0.9080846036414773,2621.838146761,4.798498832925753e-05,0.0015789987803145778,0.00042239785652782303,27.0,1744858233.592062,,,,
53,,,,,2626.169410912,,,,,1744858237.9233468,0.9490606910208027,0.53980728139382,47.35571806305212,0.0035464341501490427
54,0.3703956886574074,40.850187092781525,0.0013549913128372282,0.9089700365386841,2719.010460976,4.78293802775684e-05,0.001506700209574774,0.00040109413930622395,28.0,1744858330.7644129,,,,
55,,,,,2723.35367588,,,,,1744858335.107633,0.9593752450497564,0.5432178665351743,47.2361215751029,0.003368162281381396
56,0.3763491030092593,40.88344583584809,0.0012627534480998293,0.9096669313468141,2816.174674473,4.766826278541747e-05,0.0014095500613620971,0.0003719856076713768,29.0,1744858427.9286246,,,,
57,,,,,2820.501584136,,,,,1744858432.2505946,0.9613769923647618,0.5584627712031558,47.36895844625627,0.0032701375356947
58,0.3727213541666667,40.824391764488894,0.0012424282118445261,0.9187159073344267,2913.437721096,4.750167560613507e-05,0.0013834183388098608,0.0003671460235636914,30.0,1744858525.1503844,,,,
59,,,,,2917.708751121,,,,,1744858529.4626617,0.9633423854894254,0.5577642176199868,47.55260493383358,0.003154819580511405
60,0.37889539930555555,40.889084346755546,0.0012022391838399926,0.9230659130332114,3010.166521739,4.7329659842614996e-05,0.001342657556233462,0.00035394027181609997,31.0,1744858621.9204621,,,,
61,,,,,3014.517430167,,,,,1744858626.2713184,0.9647361938538457,0.5656023997370151,47.314021907214766,0.0030859710577015695
62,0.39977575231481477,40.64484158694361,0.0011798579569585854,0.904611130268648,3107.028080025,4.715225793717298e-05,0.0013180844984162833,0.0003472104694992595,32.0,1744858718.782018,,,,
63,,,,,3111.331190241,,,,,1744858723.0850778,0.9648425740771468,0.5608768902038134,47.30075226758166,0.0031624674403037015
64,0.3881546585648148,40.773116692369406,0.0011625729268416763,0.9169288701115368,3203.865642403,4.696951366107464e-05,0.001298999591381289,0.0003420487537368899,33.0,1744858815.5764012,,,,
65,,,,,3208.340537086,,,,,1744858820.0944793,0.9741649824807002,0.5773134451019067,47.29946334723922,0.002927938780675714
66,0.3855902777777778,40.913800034425584,0.0011448677109001438,0.9226109139773904,3302.54972523,4.6781472103735674e-05,0.001281984603701858,0.0003359169384566485,34.0,1744858914.2610288,,,,
67,,,,,3307.042590572,,,,,1744858918.7965522,0.9735717543648531,0.5638046515450361,47.2855659828571,0.0030114481118149483
68,0.38015046296296295,40.808603279930914,0.001129000483706477,0.923032611005314,3400.837619391,4.658817966159661e-05,0.0012639951433811802,0.00033133526903839083,35.0,1744859012.5445006,,,,
69,,,,,3405.335494397,,,,,1744859017.089451,0.9606560673833056,0.5600653353057199,47.354283611347086,0.0031877724597087274
70,0.37504340277777776,40.81633921540744,0.0012182441954792012,0.9103612837395844,3499.02809236,4.638968402667525e-05,0.0013458057306706904,0.0003635608848526317,36.0,1744859110.7818325,,,,
71,,,,,3503.31436224,,,,,1744859115.068307,0.973103291871907,0.573830950032873,47.34840656403708,0.002898382399087915
72,0.37977068865740743,40.74009856204211,0.0010920401164185023,0.9274584062970007,3595.661268335,4.6186034174799365e-05,0.0012256140795216196,0.00031948871801432686,37.0,1744859207.4149678,,,,
73,,,,,3600.025240195,,,,,1744859211.7792118,0.9677528824873334,0.5860864562787639,47.27614551687692,0.0029102520336611913
74,0.395482494212963,40.67519943258251,0.0010722852555772988,0.919541008067019,3692.962678444,4.597728035352262e-05,0.00120346709372825,0.00031370114074888986,38.0,1744859304.716625,,,,
75,,,,,3697.24573229,,,,,1744859308.9997222,0.9704384359884032,0.5827272353714661,47.436053364932434,0.0029190888879104303
76,0.39177879050925923,40.63660354918875,0.0010340464246837654,0.924944134693441,3789.33783257,4.5763474069726755e-05,0.0011604086284933146,0.000302561407443136,39.0,1744859401.0917716,,,,
77,,,,,3793.672308461,,,,,1744859405.4261744,0.9744352131667993,0.5785770052596976,47.363609730831186,0.002865900007936244
78,0.3875940393518519,40.6046702891322,0.00103254970490525,0.9264008525598504,3885.744177917,4.554466807691307e-05,0.0011617932777880924,0.0003011020421581634,40.0,1744859497.498072,,,,
79,,,,,3890.034319594,,,,,1744859501.788308,0.9777473115889406,0.5684377054569362,47.44717687193468,0.0027402557540111817
80,0.3923828125,40.63019447767335,0.0010065039499750129,0.9273888282581142,3982.721698137,4.532091636218621e-05,0.0011320568246446783,0.0002936503593446105,41.0,1744859594.4327304,,,,
81,,,,,3986.96634861,,,,,1744859598.7201884,0.976164988994892,0.5766251643655489,47.29034923614115,0.002803513538450576
82,0.38751085069444446,40.71990357867544,0.000987376554257935,0.9306300712272794,4079.151102612,4.509227413293372e-05,0.0011115385808807333,0.00028773817266483095,42.0,1744859690.9050493,,,,
83,,,,,4083.469348152,,,,,1744859695.2232254,0.976745849922897,0.5885005752794213,47.44907478102863,0.0026939345272974325
84,0.3932508680555556,40.626929974058726,0.0009822263742535141,0.9272601121304739,4175.925912424,4.485879780320441e-05,0.001100096465961542,0.0002881187600905832,43.0,1744859787.6798618,,,,
85,,,,,4180.241871606,,,,,1744859791.9958296,0.9763390324515175,0.5806521203155819,47.266508215015065,0.002714569644572643
86,0.37769458912037035,40.74494322336684,0.0010162423419387777,0.9364930609755433,4272.72961751,4.462054497978908e-05,0.0011355716029356699,0.0002989710265865142,44.0,1744859884.4407187,,,,
87,,,,,4276.953107658,,,,,1744859888.7070372,0.9793101508990059,0.5740364069690993,47.41600087394717,0.0026982473388600806
88,0.39683521412037037,40.68465939681711,0.0009510473391856067,0.9265877323203384,4369.410892587,4.437757444800684e-05,0.0010661445532605285,0.0002786500425827398,45.0,1744859981.164844,,,,
89,,,,,4373.902785728,,,,,1744859985.656754,0.9809555677545495,0.5798405654174886,47.296353927713824,0.0026511380610127863
90,0.3866355613425926,40.707163620943554,0.0009651356780523201,0.9355058809346432,4467.665018361,4.412994615720077e-05,0.0010746196639956906,0.0002852172319762758,46.0,1744860079.4188306,,,,
91,,,,,4472.193264742,,,,,1744860083.9471972,0.973346433107189,0.5788543721236028,47.375036256666114,0.0026832719046909074
92,0.3761791087962963,40.72651508030645,0.0009423731764400145,0.9500113476402555,4565.736200247,4.387772120594627e-05,0.0010544087308517192,0.00027677920606947735,47.0,1744860177.4901516,,,,
93,,,,,4570.28506385,,,,,1744860182.0389545,0.9769088075045892,0.597715318869165,47.28428896460401,0.002624321084182996
94,0.39728370949074077,40.6550992144341,0.0009254857046471443,0.9300051875193306,4664.505068949,4.362096182697594e-05,0.001035016652167542,0.0002719849197092117,48.0,1744860276.2589173,,,,
95,,,,,4669.132781342,,,,,1744860280.8867562,0.9782092605853644,0.5833025147928994,56.27377331932954,0.002604517046935283
96,0.39957682291666663,40.81327846478416,0.0009386746416566894,0.923299963054135,4762.657566247,4.335973137182459e-05,0.0010452327249367954,0.0002773721861558442,49.0,1744860374.4115226,,,,
97,,,,,4767.134660523,,,,,1744860378.888635,0.9847847951410202,0.5883362097304405,47.369074120422006,0.0025685998933533062
98,0.4055302372685185,40.576575918011834,0.0008979265625384869,0.9221590683551334,4860.653574177,4.309409429519813e-05,0.0010067868406622438,0.0002630220957598794,50.0,1744860472.3644423,,,,
99,,,,,4864.903115396,,,,,1744860476.6570523,0.976427199772568,0.5794296515450361,47.196251339636994,0.0026143176946789026
100,0.4264214409722221,40.63821684154958,0.0008748913311137585,0.90971630380721,4957.266580818,4.2824116139070415e-05,0.0009776506332855206,0.00025737734208632903,51.0,1744860569.0205479,,,,
101,,,,,4961.59086309,,,,,1744860573.3447618,0.9805828385453185,0.5943047337278107,47.27510961736761,0.002509290621114465
102,0.39726562499999996,40.92553362474176,0.0008799776464002207,0.9310187881695523,5053.885776653,4.25498635165117e-05,0.0009803368433495053,0.0002598728165139619,52.0,1744860665.5976202,,,,
103,,,,,5058.140243549,,,,,1744860669.8942018,0.9765004116804548,0.5912023339907955,44675169.442273006,0.002570970548101916
104,0.4058232060185185,40.592797308214294,0.0008686999841302168,0.9301502341965595,5150.286284636,4.227140409525288e-05,0.0009649133713537595,0.0002574955295131076,53.0,1744860762.0401824,,,,
105,,,,,5154.594958636,,,,,1744860766.3488104,0.9820196385999834,0.5930309007232085,47.22518485115867,0.002547274540679959
106,0.39349681712962964,40.62042322725909,0.0008719900393771241,0.9376403600293163,5246.788720068,4.198880658098945e-05,0.0009720626436319435,0.00025730580937306514,54.0,1744860858.5426733,,,,
107,,,,,5251.081603063,,,,,1744860862.830415,0.9816072027731516,0.5893737672583828,47.35680032799817,0.002476982270868925
108,0.41185980902777775,40.63626052299994,0.0008520991061232053,0.9237359163187442,5343.457684494,4.170214070042947e-05,0.0009498134970272077,0.0002514615699510614,55.0,1744860955.1702547,,,,
109,,,,,5347.7052874,,,,,1744860959.4591799,0.9839012695544421,0.592219345825115,40244.02186343864,0.0025500192826327225
110,0.3970739293981481,40.70802029430773,0.0008377760936127743,0.9346267374575156,5440.038101524,4.1411477184089504e-05,0.0009306817632023012,0.00024829014009810637,56.0,1744861051.7920454,,,,
111,,,,,5444.359447358,,,,,1744861056.113278,0.9826636467625778,0.583651791584484,47.63665542730541,0.0024825640094394866
112,0.4075629340277779,40.6640964308104,0.0008413635161559796,0.9332381779165496,5536.780293251,4.11168877488429e-05,0.0009329205440735677,0.0002499354964129452,57.0,1744861148.5342448,,,,
113,,,,,5541.11361078,,,,,1744861152.8619397,0.9847472441796141,0.5968523997370151,47.24433701477386,0.0023855619544449905
114,0.4148401331018518,40.5525234536727,0.0008163632828654954,0.9233027009638356,5633.386180024,4.081844508022478e-05,0.0009079684998141602,0.00024158602154784604,58.0,1744861245.1401007,,,,
115,,,,,5637.670379602,,,,,1744861249.4243464,0.9860608356003684,0.5942636423405654,47.37128697973744,0.0024812785604108986
116,0.4022858796296297,40.62649251074017,0.0008182226378266932,0.9259072231674498,5730.154893598,4.051622281449793e-05,0.0009084651868761284,0.00024266002978947653,59.0,1744861341.9088228,,,,
117,,,,,5734.496720187,,,,,1744861346.2506673,0.9863362150545851,0.6029339250493095,47.209495762429384,0.0024141554469959093
118,0.4065646701388889,40.55440284666322,0.0008235531887976321,0.9190564869548631,5828.251394707,4.021029552048416e-05,0.0009142429267285479,0.0002442878189626185,60.0,1744861440.0053391,,,,
119,,,,,5832.757475737,,,,,1744861444.5114322,0.9803296227976225,0.595650476660092,47.37029958652934,0.0024170827908584704
120,0.4113932291666666,40.63000543630341,0.0008009424378542463,0.9258236403864402,5926.696640251,3.990073868116559e-05,0.000889302459108876,0.0002375274711084785,61.0,1744861538.4505997,,,,
121,,,,,5931.209594728,,,,,1744861542.9603202,0.983692421357785,0.597879684418146,47.331588825939086,0.0023658749414607882
122,0.41797960069444445,40.55133949432595,0.0008082686010311591,0.9235177517460308,6024.865554686,3.9587628675060326e-05,0.0008991526930913097,0.00023912816832307726,62.0,1744861636.5761938,,,,
123,,,,,6029.366183927,,,,,1744861641.120025,0.9828125395374331,0.6064472386587771,47.25242024094984,0.0024038746039598035
124,0.41372974537037044,40.548120983734485,0.000799623427883489,0.928171797604449,6123.409563526,3.9271042757377206e-05,0.0008910123429814121,0.00023607816865478526,63.0,1744861735.1230989,,,,
125,,,,,6127.887022316,,,,,1744861739.6409347,0.9836331706859217,0.5995747041420117,47.227237215677434,0.002394432264666718
126,0.3909722222222222,40.534342877022375,0.0007912632816442055,0.9425973419098994,6221.609684144,3.895105904095423e-05,0.0008796685066045029,0.0002342860181670403,64.0,1744861833.3223124,,,,
127,,,,,6226.109152055,,,,,1744861837.863119,0.9855627819986009,0.6004376232741617,47.46462733060699,0.0023447359518076363
128,0.40985243055555554,40.78441615741924,0.000766567864757306,0.9250948287122693,6319.774582267,3.862775647698541e-05,0.000849707808361444,0.00022780930883978812,65.0,1744861931.5284448,,,,
129,,,,,6324.317961576,,,,,1744861936.0718927,0.9790279180927802,0.6100940992767915,47.230610119643394,0.002318974253005133
130,0.39482783564814816,40.60828853528655,0.0007638728317033383,0.9434068423162589,6418.394258049,3.830121483554074e-05,0.0008480140535539249,0.0002265772053760884,66.0,1744862030.1481624,,,,
131,,,,,6422.920178997,,,,,1744862034.6741157,0.9816044556925564,0.5897846811308349,47.33764289234331,0.0024113728342434536
132,0.421484375,40.52876824558853,0.0007708607372478582,0.9207515512955871,6516.426320846,3.797151468588409e-05,0.0008559730704291724,0.00022858280090076732,67.0,1744862128.1801593,,,,
133,,,,,6520.949648985,,,,,1744862132.701992,0.9838109417602536,0.5946334648257726,47.304706789201745,0.002393228055622715
134,0.41358145254629636,40.69791285171941,0.0007802771589922486,0.9318013214006081,6614.069740755,3.7638737376593976e-05,0.000862454654998146,0.00023269988832907984,68.0,1744862225.781864,,,,
135,,,,,6618.418116285,,,,,1744862230.1720705,0.9837764255854352,0.6048035831689679,47.27408167561401,0.002300131116778805
136,0.4263780381944445,40.557060874281376,0.0007603076846862677,0.9168134436565994,6710.669745507,3.730296501549201e-05,0.000842004449077649,0.0002262036397041811,69.0,1744862322.383781,,,,
137,,,,,6714.945588601,,,,,1744862326.6994767,0.982365058590128,0.5925378040762656,47.28499603144952,0.0023606500695817745
138,0.4135163483796296,40.537835317804415,0.0007731284473265987,0.92280322071086,6807.190363836,3.696428044938404e-05,0.0008565217951399973,0.00022991170053501264,70.0,1744862418.9443169,,,,
139,,,,,6811.510266013,,,,,1744862423.264214,0.9831209101332561,0.6119945759368837,47.2893382130639,0.002320324921479019
140,0.43729021990740746,40.63499043404371,0.0007612219014845323,0.9026802193589434,6904.380548009,3.662276724361889e-05,0.0008454579521639971,0.00022566194993487443,71.0,1744862516.1344793,,,,
141,,,,,6908.70893445,,,,,1744862520.4628644,0.9798607909607973,0.6089435404339251,47.15423337484889,0.002280315554414231
142,0.44905598958333337,40.637203242402336,0.0007396368268018705,0.9052045411807473,7000.865591658,3.627850966146991e-05,0.0008241438979894155,0.0002183765835070517,72.0,1744862612.577398,,,,
143,,,,,7005.237904901,,,,,1744862616.991868,0.9859227649651164,0.6029750164365549,47.30831696534297,0.002272292685050231
144,0.4387008101851852,40.69546524105762,0.0007406383865600219,0.9047041852077264,7097.64261492,3.5931592643344276e-05,0.0008260523714852752,0.00021840813342350885,73.0,1744862709.396454,,,,
145,,,,,7101.917725563,,,,,1744862713.671689,0.9809750796027719,0.5944793721236028,47.374359761811476,0.002316245218165792
146,0.41169343171296297,40.51366032139731,0.0007290810928680003,0.9316750044256163,7194.057594018,3.558210178582516e-05,0.0008088582046184456,0.00021643466016030288,74.0,1744862805.7685528,,,,
147,,,,,7198.307870561,,,,,1744862810.0618415,0.9859803109064124,0.6081628040762654,47.38950083211892,0.002220487078795066
148,0.4351200810185185,40.72548101499443,0.0007288820796020445,0.9081741112312782,7290.438740889,3.523012332055212e-05,0.0008110753045912133,0.0002155629501430667,75.0,1744862902.1926892,,,,
149,,,,,7294.735942075,,,,,1744862906.4899023,0.9814981152747841,0.6065294214332676,47.384315766296574,0.0022850785977565325
150,0.42872178819444445,40.60891592198372,0.0007070249897878966,0.913042377947715,7387.044833888,3.48757440929447e-05,0.0007850393260014244,0.00020967021923752328,76.0,1744862998.798701,,,,
151,,,,,7391.377801904,,,,,1744863003.1316895,0.9848251050825887,0.6109775641025641,47.3705509273163,0.002275340276985214
152,0.4245153356481481,40.54692824150685,0.0007209588606201578,0.9219456867035944,7483.945707575,3.451905154077461e-05,0.0008030862049054121,0.00021294383841450327,77.0,1744863095.6579926,,,,
153,,,,,7488.438282236,,,,,1744863100.1921906,0.9849135140798541,0.6026462853385931,47.20980352541581,0.002298832082977662
154,0.43025535300925927,40.55099826164413,0.0007072686586980126,0.914733814897353,7582.117678881,3.41601336725918e-05,0.0007850594287447165,0.00020982596288376953,78.0,1744863193.8279812,,,,
155,,,,,7586.692669642,,,,,1744863198.4465463,0.9838871493392258,0.5984241452991453,47.38378605525947,0.0023237646629030886
156,0.4150318287037038,40.610142660535715,0.0007119179934306885,0.926522136083201,7680.319363505,3.379907904600964e-05,0.0007898667447079788,0.00021132308229425688,79.0,1744863292.0733244,,,,
157,,,,,7684.885439437,,,,,1744863296.6393921,0.986608451719266,0.6005403517422748,47.355628740181885,0.0022896689703114904
158,0.41795789930555555,40.58796444226472,0.0007086357414664235,0.9266160193805149,7778.394448516,3.3435976745854656e-05,0.0007843569703254616,0.00021097150311106817,80.0,1744863390.1483927,,,,
159,,,,,7782.923012142,,,,,1744863394.6769853,0.9841110990192005,0.605173405654175,47.275817431037936,0.002260124355626221
160,0.4412290219907408,40.62670023592393,0.000706272265597363,0.9037756264713002,7876.696752107,3.3070916362186205e-05,0.000782315052310878,0.00021007649115745153,81.0,1744863488.4506192,,,,
161,,,,,7881.31110239,,,,,1744863493.0649438,0.9857130302698162,0.6045981262327416,47.32819348655203,0.002253013806274304
162,0.4375868055555555,40.61326211689956,0.0007015612860413967,0.9121462515367538,7974.809596829,3.2703987968191444e-05,0.0007789357397996355,0.0002080622758512618,82.0,1744863586.5201762,,,,
163,,,,,7979.288712026,,,,,1744863591.0426788,0.9805265846640493,0.6026154667981591,47.40704669313772,0.002240617284909464
164,0.4383897569444445,40.72718865023187,0.0007074965217270801,0.9068696050672646,8072.389614246,3.2335282097961115e-05,0.0007777384046448787,0.00021241821427224749,83.0,1744863684.0998971,,,,
165,,,,,8076.636785327,,,,,1744863688.3906822,0.983793900036887,0.5992459730440498,47.36880073794914,0.0022892116461522304
166,0.40879629629629627,40.516783315446965,0.0006711139797673127,0.9242877618747645,8168.783434685,3.196488972415163e-05,0.0007468205197589839,0.00019846914895658153,84.0,1744863780.537312,,,,
167,,,,,8173.094859299,,,,,1744863784.8487666,0.9819393629288051,0.602810650887574,47.378322190322,0.002256439273388913
168,0.413914207175926,40.546219687140585,0.0006576361476618331,0.9283738867977027,8265.471678952,3.159290223553893e-05,0.0007291642556083389,0.00019536934823918272,85.0,1744863877.225629,,,,
169,,,,,8269.778244468,,,,,1744863881.532091,0.9845254766876257,0.6013621794871795,47.55357404511013,0.002287384409170884
170,0.4488172743055555,40.64007111558748,0.0006739899999956833,0.8989387599091578,8361.985712048,3.121941141446968e-05,0.0007499569808715023,0.00019934100600949023,86.0,1744863973.6970165,,,,
171,,,,,8366.226015429,,,,,1744863977.9799774,0.9794294165589666,0.6126006738987507,47.319194315419395,0.0022422256521307505
172,0.4450557002314815,40.63160948888311,0.0006781756772397784,0.9076249761355296,8458.951408535,3.084450941421529e-05,0.0007506006075345794,0.00020191691464788164,87.0,1744864070.7053478,,,,
173,,,,,8463.252172393,,,,,1744864075.006123,0.9852564279451322,0.6033140203813281,47.27635447604612,0.002186068781436636
174,0.42403428819444444,40.69113193241015,0.0006662484624030185,0.9281763534953662,8555.451250288,3.0468288736234554e-05,0.000738672287479858,0.00019794154532064566,88.0,1744864167.2050033,,,,
175,,,,,8559.756848878,,,,,1744864171.5108182,0.9855200551717846,0.6098270052596976,47.231063293318876,0.002185437882032532
176,0.4371853298611111,40.6147735375584,0.0006586360217625042,0.911230948511555,8651.933886091,3.0090842207350255e-05,0.0007336128626775462,0.00019455306228337576,89.0,1744864263.6466942,,,,
177,,,,,8656.210827108,,,,,1744864267.9647474,0.9849804678678635,0.604577580539119,47.31621835154666,0.0021885129121633675
178,0.42398365162037044,40.762607383195615,0.000652746148625738,0.9167181029961805,8748.458507114,2.9712262956845527e-05,0.0007249116210914508,0.00019352689355400798,90.0,1744864360.2124493,,,,
